GUBERNATORIAL National Summary 2000
,
Governor,N/A,19961105,General,Montana,"320,768","Racicot, Marc",Incumbent,"84,407","Jacobson, Judy",Challenger,N/A,N/A,N/A,N/A,N/A,"236,361",R,.00,79.17,20.83,"Results include a total of 7,936 absentee ballots cast for the party's initial gubernatorial candidate, Chet Blaylock, who died October 23, 1996."
Governor,N/A,19961105,General,New Hampshire,"196,321","Lamontagne, Ovide M.",Challenger,"284,175","Shaheen, Jeanne",Challenger,N/A,N/A,N/A,N/A,"16,544","87,854",D,.00,40.86,59.14,
Governor,N/A,19961105,General,North Carolina,"1,097,053","Hayes, Robert",Challenger,"1,436,638","Hunt, James B. Jr.",Incumbent,N/A,N/A,N/A,N/A,"32,494","339,585",D,.00,43.30,56.70,
Governor,N/A,19961105,General,North Dakota,"174,937","Schafer, Edward T.",Incumbent,"89,349","Kaldor, Lee",Challenger,N/A,N/A,N/A,N/A,12,"85,588",R,.00,66.19,33.81,
Governor,N/A,19961105,General,Utah,"503,693","Leavitt, Mike O.",Incumbent,"156,616","Bradley, Jim",Challenger,N/A,N/A,N/A,N/A,"11,570","347,077",R,.00,76.28,23.72,
Governor,N/A,19961105,General,Vermont,"57,161","Gropper, John L.",Challenger,"179,544","Dean, Howard B.",Incumbent,N/A,N/A,N/A,N/A,"17,943","122,383",D,.00,24.15,75.85,
Governor,N/A,19961105,General,Washington,"940,538","Craswell, Ellen",Challenger,"1,296,492","Locke, Gary",Challenger,N/A,N/A,N/A,N/A,N/A,"355,954",D,.00,42.04,57.96,
Governor,N/A,19961105,General,West Virginia,"324,518","Underwood, Cecil H.",Challenger,"287,870","Pritt, Charlotte",Challenger,N/A,N/A,N/A,N/A,N/A,"36,648",R,.00,52.99,47.01,
,
CensusPopAll,AreaAll,TotalVotesAll,RepVotesAll,DemVotesAll,ThirdVotesAll,OtherVotesAll,PluralityVotesAll,PluralityPartyAll,RepVotesTotalPercentAll,DemVotesTotalPercentAll,ThirdVotesTotalPercentAll,OtherVotesTotalPercentAll,RepVotesMajorPercentAll,DemVotesMajorPercentAll
N/A,United States,"12,032,330","5,550,893","6,315,320",N/A,"166,117","764,427",D,46.13,52.49,.00,1.38,46.78,53.22
,
,
,
GUBERNATORIAL National Summary 1995
,
Office,CensusPop,raceYear,RaceTypeName,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
Governor,N/A,19951107,General,Kentucky,"479,227","Forgy, Larry",Challenger,"500,787","Patton, Paul E.",Challenger,N/A,N/A,N/A,N/A,"3,965","21,560",D,.00,48.90,51.10,
Governor,N/A,19951118,General,Louisiana,"984,499","Foster, Mike",Challenger,"565,861","Fields, Cleo",Challenger,N/A,N/A,N/A,N/A,N/A,"418,638",R,.00,63.50,36.50,
Governor,N/A,19951107,General,Mississippi,"455,261","Fordice, Kirk",Incumbent,"364,210","Molpus, Dick",Challenger,N/A,N/A,N/A,N/A,N/A,"91,051",R,.00,55.56,44.44,
,
CensusPopAll,AreaAll,TotalVotesAll,RepVotesAll,DemVotesAll,ThirdVotesAll,OtherVotesAll,PluralityVotesAll,PluralityPartyAll,RepVotesTotalPercentAll,DemVotesTotalPercentAll,ThirdVotesTotalPercentAll,OtherVotesTotalPercentAll,RepVotesMajorPercentAll,DemVotesMajorPercentAll
N/A,United States,"3,353,810","1,918,987","1,430,858",N/A,"3,965","488,129",R,57.22,42.66,.00,.12,57.29,42.71
,
,
,
GUBERNATORIAL National Summary 1994
,
Office,CensusPop,raceYear,RaceTypeName,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
Governor,N/A,19941108,General,Alabama,"604,926","James, Forrest H. Jr.",Challenger,"594,169","Folsom, James E. Jr.",Incumbent,N/A,N/A,N/A,N/A,"2,874","10,757",R,.00,50.45,49.55,
Governor,N/A,19941108,General,Alaska,"87,157","Campbell, James O.",Challenger,"87,693","Knowles, Tony",Incumbent,Alaskan Independent,"27,838","Coghill, John B.",Challenger,"10,747",536,D,13.04,49.85,50.15,"The other vote was: Scattered Write-Ins (Other) 10,747"
Governor,N/A,19941108,General,Arkansas,"287,904","Nelson, Sheffield",Challenger,"428,936","Tucker, Jim Guy",Incumbent,N/A,N/A,N/A,N/A,N/A,"141,032",D,.00,40.16,59.84,
Governor,N/A,19941108,General,Arizona,"593,492","Symington, Fife",Incumbent,"500,702","Basha, Eddie",Challenger,N/A,N/A,N/A,N/A,"35,413","92,790",R,.00,54.24,45.76,
Governor,N/A,19941108,General,California,"4,781,766","Wilson, Pete",Incumbent,"3,519,799","Brown, Kathleen",Challenger,N/A,N/A,N/A,N/A,"363,810","1,261,967",R,.00,57.60,42.40,
Governor,N/A,19941108,General,Colorado,"432,042","Benson, Bruce",Challenger,"619,205","Romer, Roy",Incumbent,N/A,N/A,N/A,N/A,"65,060","187,163",D,.00,41.10,58.90,
Governor,N/A,19941108,General,Connecticut,"415,201","Rowland, John G.",Challenger,"375,133","Curry, Bill",Challenger,A Connecticut Party,"216,585","Groark, Eunice",Challenger,"140,165","40,068",R,18.88,52.53,47.47,"The other vote was: Scattered Write-Ins (Other) 140,165"
Governor,N/A,19941108,General,Florida,"2,071,068","Bush, Jeb",Challenger,"2,135,008","Chiles, Lawton",Incumbent,N/A,N/A,N/A,N/A,583,"63,940",D,.00,49.24,50.76,
Governor,N/A,19941108,General,Georgia,"756,371","Millner, Guy",Challenger,"788,926","Miller, Zell",Incumbent,N/A,N/A,N/A,N/A,31,"32,555",D,.00,48.95,51.05,
Governor,N/A,19941108,General,Hawaii,"107,908","Saiki, Patricia",Challenger,"134,978","Cayetano, Benjamin J.",Challenger,Best Party,"113,158","Fasi, Frank F.",Challenger,"12,969","21,820",D,30.67,44.43,55.57,"The other vote was: Scattered Write-Ins (Other) 12,969"
Governor,N/A,19941108,General,Iowa,"566,395","Branstad, Terry E.",Incumbent,"414,453","Campbell, Bonnie J.",Challenger,N/A,N/A,N/A,N/A,"16,400","151,942",R,.00,57.75,42.25,
Governor,N/A,19941108,General,Idaho,"216,123","Batt, Phil",Challenger,"181,363","Echohawk, Larry",Challenger,N/A,N/A,N/A,N/A,"15,860","34,760",R,.00,54.37,45.63,
Governor,N/A,19941108,General,Illinois,"1,984,318","Edgar, Jim",Incumbent,"1,069,850","Netsch, Dawn C.",Challenger,N/A,N/A,N/A,N/A,"52,398","914,468",R,.00,64.97,35.03,
Governor,N/A,19941108,General,Kansas,"526,113","Graves, Bill",Challenger,"294,733","Slattery, Jim",Challenger,N/A,N/A,N/A,N/A,184,"231,380",R,.00,64.09,35.91,
Governor,N/A,19941108,General,Massachusetts,"1,610,298","Weld, William F.",Incumbent,"636,138","Roosevelt, Mark",Challenger,N/A,N/A,N/A,N/A,"19,871","974,160",R,.00,71.68,28.32,
Governor,N/A,19941108,General,Maryland,"702,101","Sauerbrey, Ellen R.",Challenger,"708,094","Glendening, Parris N.",Challenger,N/A,N/A,N/A,N/A,105,"5,993",D,.00,49.79,50.21,
Governor,N/A,19941108,General,Maine,"117,990","Collins, Susan M.",Challenger,"172,951","Brennan, Joseph E.",Challenger,Independent,"180,829","King, Agnus",Challenger,"39,538","7,878",I,35.37,40.55,59.45,"The other vote was: Scattered Write-Ins (Other) 39,538"
Governor,N/A,19941108,General,Michigan,"1,899,101","Engler, John",Incumbent,"1,188,438","Wolpe, Howard",Challenger,N/A,N/A,N/A,N/A,"1,538","710,663",R,.00,61.51,38.49,
Governor,N/A,19941108,General,Minnesota,"1,094,165","Carlson, Arne",Incumbent,"589,344","Marty, John",Challenger,N/A,N/A,N/A,N/A,"82,081","504,821",R,.00,64.99,35.01,
Governor,N/A,19941108,General,Nebraska,"148,230","Spence, Gene",Challenger,"423,270","Nelson, Earl",Incumbent,N/A,N/A,N/A,N/A,"8,061","275,040",D,.00,25.94,74.06,
Governor,N/A,19941108,General,New Hampshire,"218,134","Merrill, Steve",Incumbent,"79,686","King, Wayne D.",Challenger,N/A,N/A,N/A,N/A,"14,062","138,448",R,.00,73.24,26.76,
Governor,N/A,19941108,General,New Mexico,"232,945","Johnson, Gary E.",Challenger,"186,686","King, Bruce",Incumbent,N/A,N/A,N/A,N/A,"47,990","46,259",R,.00,55.51,44.49,
Governor,N/A,19941108,General,Nevada,"156,875","Gibbons, James A.",Challenger,"200,026","Miller, Robert J.",Incumbent,N/A,N/A,N/A,N/A,"22,775","43,151",D,.00,43.95,56.05,
Governor,N/A,19941108,General,New York,"2,538,702","Pataki, George E.",Challenger,"2,364,904","Cuomo, Mario M.",Incumbent,N/A,N/A,N/A,N/A,"305,156","173,798",R,.00,51.77,48.23,
Governor,N/A,19941108,General,Ohio,"2,401,572","Voinovich, George",Incumbent,"835,849","Burch, Robert L.",Challenger,N/A,N/A,N/A,N/A,"108,817","1,565,723",R,.00,74.18,25.82,
Governor,N/A,19941108,General,Oklahoma,"466,740","Keating, Frank",Challenger,"294,936","Mildren, Jack",Challenger,Independent,"233,336","Watkins, Wes",Challenger,N/A,"171,804",R,23.45,61.28,38.72,
Governor,N/A,19941108,General,Oregon,"517,874","Smith, Denny",Challenger,"622,083","Kitzhaber, John",Challenger,N/A,N/A,N/A,N/A,"81,053","104,209",D,.00,45.43,54.57,
Governor,N/A,19941108,General,Pennsylvania,"1,627,976","Ridge, Thomas J.",Challenger,"1,433,099","Singel, Mark S.",Challenger,N/A,N/A,N/A,N/A,"527,451","194,877",R,.00,53.18,46.82,
Governor,N/A,19941108,General,Rhode Island,"171,194","Almond, Lincoln C.",Challenger,"157,361","York, Myrth",Challenger,N/A,N/A,N/A,N/A,"32,822","13,833",R,.00,52.11,47.89,
Governor,N/A,19941108,General,South Carolina,"470,756","Beasley, David",Challenger,"447,002","Theodore, Nick A.",Challenger,N/A,N/A,N/A,N/A,"16,092","23,754",R,.00,51.29,48.71,
Governor,N/A,19941108,General,South Dakota,"172,515","Janklow, William J.",Challenger,"126,273","Beddow, Jim",Challenger,N/A,N/A,N/A,N/A,"12,825","46,242",R,.00,57.74,42.26,
Governor,N/A,19941108,General,Tennessee,"807,107","Sundquist, Don",Challenger,"664,243","Bredesen, Phil",Challenger,N/A,N/A,N/A,N/A,"15,774","142,864",R,.00,54.85,45.15,
Governor,N/A,19941108,General,Texas,"2,350,994","Bush, George W.",Challenger,"2,016,928","Richards, Ann",Incumbent,N/A,N/A,N/A,N/A,"28,320","334,066",R,.00,53.82,46.18,
Governor,N/A,19941108,General,Vermont,"40,292","Kelley, David F.",Challenger,"145,661","Dean, Howard B.",Incumbent,N/A,N/A,N/A,N/A,"26,093","105,369",D,.00,21.67,78.33,
Governor,N/A,19941108,General,Wisconsin,"1,051,326","Thompson, Tommy G.",Incumbent,"482,850","Chvala, Chuck",Challenger,N/A,N/A,N/A,N/A,"29,659","568,476",R,.00,68.53,31.47,
Governor,N/A,19941108,General,Wyoming,"118,016","Geringer, Jim",Challenger,"80,747","Karpan, Kathy",Challenger,N/A,N/A,N/A,N/A,"2,227","37,269",R,.00,59.38,40.62,
,
CensusPopAll,AreaAll,TotalVotesAll,RepVotesAll,DemVotesAll,ThirdVotesAll,OtherVotesAll,PluralityVotesAll,PluralityPartyAll,RepVotesTotalPercentAll,DemVotesTotalPercentAll,ThirdVotesTotalPercentAll,OtherVotesTotalPercentAll,RepVotesMajorPercentAll,DemVotesMajorPercentAll
N/A,United States,"60,257,754","32,345,687","25,001,517","771,746","2,138,804","7,344,170",R,53.68,41.49,1.28,3.55,56.40,43.60
,
,
,
GUBERNATORIAL National Summary 1993
,
Office,CensusPop,raceYear,RaceTypeName,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
Governor,N/A,19931102,General,New Jersey,"1,236,124","Whitman, Christine T.",Challenger,"1,210,031","Florio, James J.",Incumbent,N/A,N/A,N/A,N/A,"59,809","26,093",R,.00,50.53,49.47,
Governor,N/A,19931102,General,Virginia,"1,045,319","Allen, George F.",Challenger,"733,527","Terry, Mary Sue",Challenger,N/A,N/A,N/A,N/A,"15,070","311,792",R,.00,58.76,41.24,
,
